CMPD_CHEMBLID	CANONICAL_SMILES	PCHEMBL_VALUE	ASSAY_CHEMBLID
CHEMBL1819274	CCc1nn2ccccc2c1CCN(Cc3ccc(\C=C\C(=O)NO)cc3)C(C)C	5.12	CHEMBL1820401
CHEMBL1819275	CC(C)N(CCc1c(nn2ccccc12)c3ccccc3)Cc4ccc(\C=C\C(=O)NO)cc4	5.09	CHEMBL1820401
CHEMBL182223	NC(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=O)O)Cc3ccc(F)c(F)c3.OC(=O)C(F)(F)F	4.1	CHEMBL829261
CHEMBL1822294	O=C(NCC1(CCCC1)N2CCOCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5	5	CHEMBL1827211
CHEMBL1822301	CC(C)(CNC(=O)N1CCC(CC1)c2onc(n2)c3ccc4ccccc4n3)N5CCOCC5	4.55	CHEMBL1827211
CHEMBL1822302	O=C(NCC1(CCCCC1)N2CCOCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5	5.37	CHEMBL1827211
CHEMBL1822304	O=C(NCC1(CCCC1)N2CCCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5	5.15	CHEMBL1827211
CHEMBL1822442	O=C(NCC1(CCCC1)N2CCCCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5	5.24	CHEMBL1827211
CHEMBL1822443	CCN(CC)C1(CNC(=O)N2CCC(CC2)c3onc(n3)c4ccc5ccccc5n4)CCCC1	5.03	CHEMBL1827211
CHEMBL1822444	CN(C)C1(CNC(=O)N2CCC(CC2)c3onc(n3)c4ccc5ccccc5n4)CCCC1	4.42	CHEMBL1827211
CHEMBL1822446	CCNC1(CNC(=O)N2CCC(CC2)c3onc(n3)c4ccc5ccccc5n4)CCCC1	4.62	CHEMBL1827211
CHEMBL1822458	CC(C)N1CCCC1CNC(=O)N2CCC(CC2)c3onc(n3)c4ccc5ccccc5n4	4.77	CHEMBL1827211
CHEMBL1822525	COc1cc(ccc1Nc2ncc3ccc(c4ccccc4N(C)S(=O)(=O)C)n3n2)N5CCN(C[C@H](C)O)CC5	5.04	CHEMBL1826008
CHEMBL1822863	CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C#N)c(C)nc4C	5.08	CHEMBL1827362
CHEMBL1822864	CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C(=O)N)c(C)nc4C	4.4	CHEMBL1827362
CHEMBL1822865	COC(=O)c1c(C)noc1c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2	5.22	CHEMBL1827362
CHEMBL1822866	COC(=O)c1cc(on1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2	4.78	CHEMBL1827362
CHEMBL1822867	CC1CCCN1CCc2ccc3nc(ccc3c2)c4cocc4	5.08	CHEMBL1827362
CHEMBL1822868	CC1CCCN1CCc2ccc3nc(ccc3c2)c4ccsc4	5.32	CHEMBL1827362
CHEMBL1822869	CC1CCCN1CCc2ccc3nc(ccc3c2)c4cccs4	5.61	CHEMBL1827362
CHEMBL1823042	Fc1cccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)c1	5	CHEMBL1827362
CHEMBL1823043	Clc1cccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)c1	5.14	CHEMBL1827362
CHEMBL1823044	Fc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)cc1	5	CHEMBL1827362
CHEMBL1823045	Clc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)cc1	5.7	CHEMBL1827362
CHEMBL1823046	O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4	5	CHEMBL1827362
CHEMBL1823047	O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCCC4	5.54	CHEMBL1827362
CHEMBL1823048	Fc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCCC4)cc1	5.34	CHEMBL1827362
CHEMBL1823049	COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4cccc(F)c4	5	CHEMBL1827362
CHEMBL1823050	COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4ccc(F)cc4	5	CHEMBL1827362
CHEMBL1823051	CCCNS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2	5.85	CHEMBL1827362
CHEMBL1823052	CCC(CO)NS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2	5.29	CHEMBL1827362
CHEMBL1823053	C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCC(O)C4	5.16	CHEMBL1827362
CHEMBL1823054	COCC1CCCN1S(=O)(=O)c2ccc(cc2)c3ccc(CCN4CCC[C@H]4C)cc3	5.72	CHEMBL1827362
CHEMBL1823180	C[C@H]1[C@@H](Oc2ccccc2S1(=O)=O)c3ccc(OCCCN4CCCC4)cc3	6.36	CHEMBL1827362
CHEMBL1823339	CC(C)N1CCN(CC1)C(=C)N(C)Cc2ccc(cc2)c3ccccc3	5.09	CHEMBL1827362
CHEMBL1823340	C(COc1ccc(cc1)c2ccccc2)CN3CCCCC3	6.38	CHEMBL1827362
CHEMBL1824031	Brc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	5.55	CHEMBL1826877
CHEMBL1824034	COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	4.83	CHEMBL1826877
CHEMBL1824036	CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	4.3	CHEMBL1826877
CHEMBL1824037	[O-][N+](=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	4.61	CHEMBL1826877
CHEMBL1824039	FC(F)(F)Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	5.85	CHEMBL1826877
CHEMBL1824040	CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	4.31	CHEMBL1826877
CHEMBL1824041	O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1	4.39	CHEMBL1919743
CHEMBL1824042	Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	5.52	CHEMBL1826877
CHEMBL1824043	Fc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	5.05	CHEMBL1919743
CHEMBL1824044	COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	4.89	CHEMBL1826877
CHEMBL1824045	O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)c6occc6)CC3)nc2N1	5.89	CHEMBL1826877
CHEMBL182646	COc1ccc(CCN(C)CCCN(C(=O)c2ccc(cc2)[N+](=O)[O-])c3ccc(OC)c(OC)c3)cc1OC	7.7	CHEMBL827807
CHEMBL1829335	C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=NNC(=O)C=C3	4.86	CHEMBL1816830
CHEMBL1829603	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cccnc4	4.46	CHEMBL1831617
CHEMBL1829604	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)C3CCC(CC3)c4c[nH]c5ccccc45	5.62	CHEMBL1831617
CHEMBL1829605	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccc5OCOc5c4	5.55	CHEMBL1831617
CHEMBL1829609	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4ccccc4	5.4	CHEMBL1831617
CHEMBL1829610	O=C(CNC(=O)c1ccccc1)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4ccc5OCOc5c4	5.55	CHEMBL1831617
CHEMBL1829611	FC(F)(F)c1ccc(cc1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4ccc5OCOc5c4	5.82	CHEMBL1831617
CHEMBL1829612	COc1ccc(cc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.52	CHEMBL1831617
CHEMBL1829613	Oc1ccc(cc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.39	CHEMBL1831617
CHEMBL1829614	COC(=O)c1ccc(cc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.89	CHEMBL1831617
CHEMBL1829615	OC(=O)c1ccc(cc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	4.64	CHEMBL1831617
CHEMBL1829616	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4ccc(cc4)N5CCCC5	5.1	CHEMBL1831617
CHEMBL1829617	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4ccc5[nH]cnc5c4	5.6	CHEMBL1831617
CHEMBL1829618	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4cccnc4	5.42	CHEMBL1831617
CHEMBL1829619	COc1ccc(cn1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.55	CHEMBL1831617
CHEMBL1829620	COc1cnccc1[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.09	CHEMBL1831617
CHEMBL1829621	COc1cc(ccn1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.21	CHEMBL1831617
CHEMBL1829622	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CC3)c4cnccn4	4.92	CHEMBL1831617
CHEMBL1829623	CN(C)c1ncc(cn1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.01	CHEMBL1831617
CHEMBL1829624	Oc1ccc(nc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5	CHEMBL1831617
CHEMBL1829625	Oc1cnccc1[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	4.64	CHEMBL1831617
CHEMBL1829626	Nc1cccnc1[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	4.36	CHEMBL1831617
CHEMBL1829627	Nc1ccc(nc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	4.43	CHEMBL1831617
CHEMBL1829628	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccccc4	5	CHEMBL1831617
CHEMBL1829629	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc(F)cc4	5.55	CHEMBL1831617
CHEMBL1829630	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cccc(c4)C#N	5.82	CHEMBL1831617
CHEMBL1829631	CN(C)c1cccc(c1)[C@@]2(O)CC[C@@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	4.6	CHEMBL1831617
CHEMBL1829632	COc1ccc(cc1)[C@@]2(O)CC[C@@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.05	CHEMBL1831617
CHEMBL1829633	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc5OCOc5c4	4.87	CHEMBL1831617
CHEMBL1829634	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc5CCOc5c4	4.93	CHEMBL1831617
CHEMBL1829635	Cc1cccc(C)c1[C@@]2(O)CC[C@@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F	5.12	CHEMBL1831617
CHEMBL1829636	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@](F)(CC3)c4ccccc4	5.48	CHEMBL1831617
CHEMBL1829637	N[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccccc4	5.21	CHEMBL1831617
CHEMBL182977	CCCCCCCN(CC)CCCCc1ccc(cc1)[N+](=O)[O-]	8	CHEMBL827807
CHEMBL1830042	CN1CC(C1)c2c[nH]c3cc(ccc23)N4C=CC(=CC4=O)OCc5ccccc5	4.92	CHEMBL1833187
CHEMBL1830693	N(c1ccccn1)c2nc(cs2)c3cn[nH]c3	4.48	CHEMBL1831776
CHEMBL1830698	C1Cc2sc(Nc3ccccn3)nc2c4c[nH]nc14	4.77	CHEMBL1831776
CHEMBL1830707	C1Cc2n[nH]cc2c3nc(Nc4ccccn4)sc3C1	4.55	CHEMBL1831776
CHEMBL1830711	C1Cc2n[nH]cc2c3nc(Nc4ncccn4)sc3C1	4.52	CHEMBL1831776
CHEMBL1833986	NC(=O)c1cnc(NC(C2CC2)C3CC3)c4c5ccc(cc5[nH]c14)c6cnc(N)nc6	5.09	CHEMBL1840125
CHEMBL1834350	CCN\C(=N/S(=O)(=O)c1cccc(Cl)c1)\N2CC3(CCNCC3)C=N2	5.1	CHEMBL1839299
CHEMBL1834631	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5ccccc5)c2c1	5.92	CHEMBL1837909
CHEMBL1834632	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5ccc6OCOc6c5)c2c1	5.96	CHEMBL1837909
CHEMBL1834633	NC(=O)Cc1ccc(cc1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F	5.02	CHEMBL1837909
CHEMBL1834634	COc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F	5.6	CHEMBL1837909
CHEMBL1834635	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccc5OCOc5c4)c6cc(ccc16)C(F)(F)F	6.08	CHEMBL1837909
CHEMBL1834636	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)N5C=CC=CC5=O)c2c1	4.47	CHEMBL1837909
CHEMBL1834637	CC(C)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F	5.21	CHEMBL1837909
CHEMBL1834638	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C#N)c4cc(ccc14)C(F)(F)F	4.62	CHEMBL1837909
CHEMBL1834639	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C4CCCCC4)c5cc(ccc15)C(F)(F)F	5.51	CHEMBL1837909
CHEMBL1834640	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C)c4ccc(cc34)C(F)(F)F	5.1	CHEMBL1837909
CHEMBL1834641	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C(=O)O)c4cc(ccc14)C(F)(F)F	4.6	CHEMBL1837909
CHEMBL1834642	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C(=O)N)c4cc(ccc14)C(F)(F)F	4.5	CHEMBL1837909
CHEMBL1834643	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](CO)CC3)c4cc(ccc14)C(F)(F)F	4.5	CHEMBL1837909
CHEMBL1834644	CCOC[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C)c4ccc(cc34)C(F)(F)F	5.25	CHEMBL1837909
CHEMBL1834645	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@H](COCC=C)CC3)c4cc(ccc14)C(F)(F)F	5.3	CHEMBL1837909
CHEMBL1834646	O[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F	4.52	CHEMBL1837909
CHEMBL1834647	CCO[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F	5.35	CHEMBL1837909
CHEMBL1834648	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)OCC=C)c2c1	5.13	CHEMBL1837909
CHEMBL1834650	CS(=O)(=O)N[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F	4.64	CHEMBL1837909
CHEMBL1834651	FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5ccc6OCOc6c5)c2c1	5.72	CHEMBL1837909
CHEMBL1834652	OCCn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccc5OCOc5c4)c6cc(ccc16)C(F)(F)F	5.12	CHEMBL1837909
CHEMBL1834717	CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccc5OCOc5c4)c6cc(ccc16)C(F)(F)F	5.33	CHEMBL1837909
CHEMBL1834718	NC(=O)n1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccc5OCOc5c4)c6cc(ccc16)C(F)(F)F	4.92	CHEMBL1837909
CHEMBL1834719	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F	5.04	CHEMBL1837909
CHEMBL1834720	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3noc4ccc(cc34)C(F)(F)F	5.25	CHEMBL1837909
CHEMBL1834721	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(CC)c4ccc(cc34)C(F)(F)F	5.12	CHEMBL1837909
CHEMBL1834757	Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(=O)N)c1	5.6	CHEMBL1838283
CHEMBL1834758	Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(=O)N)c1	5.8	CHEMBL1838283
CHEMBL1834779	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(CC=C)c4ccc(cc34)C(F)(F)F	5.43	CHEMBL1837909
CHEMBL1834780	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(CC(F)(F)F)c4ccc(cc34)C(F)(F)F	5.6	CHEMBL1837909
CHEMBL1834781	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C(=O)N)c4ccc(cc34)C(F)(F)F	4.7	CHEMBL1837909
CHEMBL1834782	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(c4ccc(cc34)C(F)(F)F)S(=O)(=O)C	4.6	CHEMBL1837909
CHEMBL1834783	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNC3=NC(Cc4ccccc4)c5ccc(cc35)C(F)(F)F	5.85	CHEMBL1837909
CHEMBL1834784	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C4CCCC4)c5ccc(cc35)C(F)(F)F	5.39	CHEMBL1837909
CHEMBL1834785	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4ccccc4)c5cc(ccc15)C(F)(F)F	5	CHEMBL1837909
CHEMBL1834786	CN(C)c1cccc(c1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.92	CHEMBL1837909
CHEMBL1834787	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cccnc5)c2c1	4.44	CHEMBL1837909
CHEMBL1834788	Cc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F	4.57	CHEMBL1837909
CHEMBL1834789	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4cccnc4)c5cc(ccc15)C(F)(F)F	4.62	CHEMBL1837909
CHEMBL1834790	COc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.92	CHEMBL1837909
CHEMBL1834791	Cc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.75	CHEMBL1837909
CHEMBL1834793	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4cncs4)c5cc(ccc15)C(F)(F)F	4.36	CHEMBL1837909
CHEMBL1834794	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4nccs4)c5cc(ccc15)C(F)(F)F	4.57	CHEMBL1837909
CHEMBL1834795	NC(=O)n1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)c4nccs4)c5cc(ccc15)C(F)(F)F	4.51	CHEMBL1837909
CHEMBL1834797	Cc1ncc(s1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.6	CHEMBL1837909
CHEMBL1834798	CCc1ncc(s1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.64	CHEMBL1837909
CHEMBL1834799	CC(C)c1ncc(s1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F	4.77	CHEMBL1837909
CHEMBL1834852	COc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4noc5ccc(cc45)C(F)(F)F	8.06	CHEMBL1837909
CHEMBL1834853	FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cncs5)c2c1	7.8	CHEMBL1837909
CHEMBL1834854	FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5nccs5)c2c1	7.96	CHEMBL1837909
CHEMBL1835035	Cn1cc(cn1)c2ccc3c(c2)[nH]c4c(ccc(NC5CCCCC5)c34)C(=O)N	6.21	CHEMBL1840125
CHEMBL1835039	C[C@H](Nc1ccc(C(=O)N)c2[nH]c3cc(ccc3c12)c4cnn(C)c4)C(C)(C)C	4.54	CHEMBL1840125
CHEMBL1835057	Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(=O)N)c1	6.3	CHEMBL1838283
CHEMBL1835058	Cc1cccc(Nc2nc(N[C@H]3CCNC3)ncc2C(=O)N)c1	5.6	CHEMBL1838283
CHEMBL1835059	Cc1cccc(Nc2nc(NC3CNC3)ncc2C(=O)N)c1	5.8	CHEMBL1838283
CHEMBL1835060	Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(=O)N)c1	5.6	CHEMBL1838283
CHEMBL1835061	Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(=O)N)c1	6	CHEMBL1838283
CHEMBL1835062	Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(=O)N)c1	5.6	CHEMBL1838283
CHEMBL1835063	N[C@H]1CCCN(C1)c2ncc(C(=O)N)c(Nc3cccc(c3)C(F)(F)F)n2	6.1	CHEMBL1838283
CHEMBL1835064	Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(=O)N)c1	5.2	CHEMBL1838283
CHEMBL1835065	Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)c1	5.4	CHEMBL1838283
CHEMBL1835066	Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(=O)N)c1	5.1	CHEMBL1838283
CHEMBL1835067	Cc1cccc(Nc2nc(N[C@@H]3COC[C@@H]3N)ncc2C(=O)N)c1	5.4	CHEMBL1838283
CHEMBL1835068	Cc1cccc(Nc2nc(N[C@@H]3CCC(F)(F)C[C@@H]3N)ncc2C(=O)N)c1	5.5	CHEMBL1838283
CHEMBL1835069	Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(=O)N)c1	5.1	CHEMBL1838283
CHEMBL1835070	Cc1ccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(=O)N)cc1	4.6	CHEMBL1838283
CHEMBL1835071	Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)cc1	4.7	CHEMBL1838283
CHEMBL1835141	Cn1cc(cn1)c2ccc3c(c2)[nH]c4c(cnc(NC(C5CC5)C6CC6)c34)C(=O)N	5.77	CHEMBL1840125
CHEMBL1835142	Cn1cc(cn1)c2ccc3c(c2)[nH]c4c(cnc(N[C@H](C5CC5)C(F)(F)F)c34)C(=O)N	5.47	CHEMBL1840125
CHEMBL1835146	NC(=O)c1cnc(NC(C2CC2)C3CC3)c4c5ccc(cc5[nH]c14)c6cn[nH]c6	6	CHEMBL1840125
CHEMBL1835148	NC(=O)c1cnc(NC(C2CC2)C3CC3)c4c5ccc(cc5[nH]c14)c6cnc(N)cn6	6.14	CHEMBL1840125
CHEMBL1835149	NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c3c4ccc(cc4[nH]c13)c5cn[nH]c5	5.52	CHEMBL1840125
CHEMBL1835150	NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c3c4ccc(cc4[nH]c13)c5ccc(N)nc5	6.13	CHEMBL1840125
CHEMBL1835153	NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c3c4ccc(cc4[nH]c13)c5cnc(N)nc5	4.66	CHEMBL1840125
CHEMBL1835999	CN([C@@H]1CCN(C1)C2CCC2)C(=O)c3ccc(cc3)n4cccn4	4.6	CHEMBL1839633
CHEMBL1836035	CC(C)N1CC[C@H](C1)N(C)C(=O)c2ccc(cc2)n3c(C)nc4ccccc34	4.35	CHEMBL1839633
CHEMBL1836039	CN([C@@H]1CCN(C1)C2CCCC2)C(=O)c3ccc(cc3)n4c(C)nc5ccccc45	5.64	CHEMBL1839633
